"","Lake_Name","Trophic_Category","Taxonomic_ID_Code","d15N","d13C","CN_Ratio","d13C_Cor","SI_ID","Trophic_Group"
"220","Abbess","PRED","81",11.4492718187469,-27.8852282258821,"3.17373587266009",-28.0632297119486,"ABE006","LakeTrout"
"221","Abbess","PRED","81",10.8295222814177,-28.0945239554545,"3.09222831123615",-28.3532179273307,"ABE017","LakeTrout"
"222","Abbess","PRED","81",10.5492009949207,-27.8498266825078,"3.1400298249013",-28.0611971558555,"ABE018","LakeTrout"
"223","Abbess","PRED","81",10.7444022887731,-27.4725222337038,"3.18680423764805",-27.6375860384322,"ABE016","LakeTrout"
"224","Argo","LITTORAL",NA,1.73221302593461,-21.7041164882768,"4.67120939314322",-20.399619189065,"ARG107","Invert"
"225","Argo","LITTORAL",NA,1.95503262821593,-21.2838193163449,"6.01890313153604",-18.6451052161242,"ARG106","Invert"
"226","Argo","LITTORAL","crayfish",5.006256010807,-18.6564475817534,"4.47286761091789",-17.5483086469447,"ARG039","Invert"
"227","Argo","LITTORAL","dragonfly",1.1249794251229,-23.0778776423554,"4.65922348900058",-21.7852463882448,"ARG036","Invert"
"228","Argo","LITTORAL","dragonfly",2.07045719696526,-22.5816782234821,"4.99515263691515",-20.9564771129361,"ARG035","Invert"
"229","Argo","LITTORAL","dragonfly",1.64790290615249,-21.2486831071003,"4.03851246704398",-20.5705557647268,"ARG021","Invert"
"230","Argo","LITTORAL","dragonfly",1.91388126022704,-19.4441975414369,"4.61786835439654",-18.1925078705843,"ARG037","Invert"
"231","Argo","LITTORAL","leech",3.63119810483668,-24.8609810286992,"3.55712436083808",-24.6594279114695,"ARG024","Invert"
"232","Argo","LITTORAL","stonefly",2.0982645703623,-26.5950884313996,"23.8207728025745",-6.33252335685085,"ARG038","Invert"
"233","Argo","LITTORAL","stonefly",2.51509270962574,-18.0956484961628,"3.7670264700073",-17.6862922908556,"ARG028","Invert"
"234","Argo","LITTORAL","stonefly",2.89047348103661,-17.2826870006746,"4.20268937271239",-16.4420245216893,"ARG027","Invert"
"235","Argo","LITTORAL","snail",1.96727881113087,-21.0459387806615,"9.47716902172106",-14.9835414491576,"ARG051","Snail"
"236","Argo","LITTORAL","snail",0.76331857150394,-20.8817845272283,"9.65978477186203",-14.6385976030849,"ARG110","Snail"
"237","Argo","LITTORAL","snail",1.41303900104515,-17.5126651719485,"6.57627994550622",-14.3221480258973,"ARG054","Snail"
"238","Argo","LITTORAL","snail",1.32312788439641,-21.7080677197657,"10.9849982679675",-14.1529194344778,"ARG111","Snail"
"239","Argo","LITTORAL","snail",1.10237799748421,-21.8396169110075,"12.0702014283742",-13.210117496917,"ARG112","Snail"
"240","Argo","LITTORAL","snail",1.1449459852971,-21.3673720130844,"11.6079546019006",-13.1954969572028,"ARG053","Snail"
"241","Argo","LITTORAL","snail",1.28639958131729,-22.7359878171576,"14.8147020469517",-11.3894327906754,"ARG052","Snail"
"242","Argo","LITTORAL","snail",1.3503627679075,-23.3187467775342,"15.7734924063238",-11.0229892952736,"ARG108","Snail"
"243","Argo","LITTORAL","snail",1.45057287300772,-25.039942002448,"26.2444083920533",-2.37797769431524,"ARG109","Snail"
"244","Argo","LITTORAL","snail",1.3606408117569,-23.9047445296141,"18.1995447604127",-9.20719521680559,"ARG050","Snail"
"245","Argo","PELAGIC","zooplankton",4.01059364385623,-31.1268280935373,"6.42202514445471",-28.0890232005271,"ARG105","Zoops"
"246","Argo","PFF","93",6.26452267066668,-27.9339867515213,"3.79458523105785",-27.497347372774,"ARG095","Cisco"
"247","Argo","PFF","93",5.32543003569646,-26.895919886572,"3.41135323570766",-26.8386801832214,"ARG097","Cisco"
"248","Argo","PFF","93",4.93499388575306,-26.7623169856592,"3.32861845440051",-26.7869847158027,"ARG098","Cisco"
"249","Argo","PFF","93",5.2581826782512,-26.6871444268352,"3.3173955973926",-26.7229227854165,"ARG099","Cisco"
"250","Argo","PFF","93",4.76135518667798,-26.6689591609842,"3.34034347723392",-26.6820191185226,"ARG090","Cisco"
"251","Argo","PFF","93",4.80049917086254,-26.6606178069906,"3.36312490415796",-26.6511241518742,"ARG100","Cisco"
"252","Argo","PFF","93",4.71719274298258,-26.9981262373832,"3.72365021627201",-26.6317125232739,"ARG091","Cisco"
"253","Argo","PFF","93",5.46293582629349,-26.7587493684077,"3.6645526185643",-26.450842276029,"ARG093","Cisco"
"254","Argo","PFF","93",4.93900865336174,-26.6665259547164,"3.59844878304878",-26.4240616594981,"ARG087","Cisco"
"255","Argo","PFF","93",4.76035149477581,-26.280880897082,"3.23076422165359",-26.4024243176449,"ARG088","Cisco"
"256","Argo","PFF","93",5.02098096504546,-26.4752632963506,"3.46229884100188",-26.3675874437587,"ARG089","Cisco"
"257","Argo","PFF","93",4.8235840846124,-26.2057609376857,"3.29628687916137",-26.2624369273159,"ARG092","Cisco"
"258","Argo","PFF","93",5.60847115210787,-26.0631991581984,"3.45233548378547",-25.9653870292508,"ARG096","Cisco"
"259","Argo","PFF","93",5.14467922837723,-26.2530561971578,"3.67116973668029",-25.9385981578443,"ARG094","Cisco"
"260","Argo","PRED","81",10.9944915895547,-27.9663619662731,"3.39396412972792",-27.9263374778425,"ARG011","LakeTrout"
"261","Argo","PRED","81",9.82799190882263,-28.3974505856156,"4.30409710630842",-27.4563944503703,"ARG016","LakeTrout"
"262","Argo","PRED","81",9.85127835624808,-26.9072758681279,"3.37473887322439",-26.8862843836358,"ARG008","LakeTrout"
"263","Argo","PRED","81",10.1312345597889,-26.851030899048,"3.53911302778988",-26.667309001536,"ARG015","LakeTrout"
"264","Argo","PRED","81",10.0521215847752,-26.3382113283806,"3.15409718410227",-26.5356551161194,"ARG004","LakeTrout"
"265","Argo","PRED","81",9.63929783121502,-26.615386370606,"3.48808435846713",-26.4821828557235,"ARG019","LakeTrout"
"266","Argo","PRED","81",9.44237820625773,-26.628395243203,"3.58248326218024",-26.4017368136446,"ARG013","LakeTrout"
"267","Argo","PRED","81",9.43889801477857,-26.2203321567777,"3.29153196260096",-26.2817155138027,"ARG005","LakeTrout"
"268","Argo","PRED","81",9.72530153834756,-26.3585736285489,"3.45468615869639",-26.2584343314395,"ARG010","LakeTrout"
"269","Argo","PRED","81",9.2087140051849,-25.6753378473037,"3.0815174316058",-25.944635590014,"ARG020","LakeTrout"
"270","Argo","PRED","81",10.1861309386449,-25.4862575631199,"3.138153485285",-25.6994856126878,"ARG009","LakeTrout"
"271","Argo","PRED","81",10.4999811923573,-25.9213023565844,"3.63814877924892",-25.639535065128,"ARG007","LakeTrout"
"272","Argo","PRED","81",8.21777568589503,-25.1223374596301,"3.16064669501279",-25.3132972315674,"ARG012","LakeTrout"
"273","Argo","PRED","81",9.07522298219654,-24.5829209612019,"3.31569427485797",-24.6203836290925,"ARG018","LakeTrout"
"274","Argo","PRED","81",9.99690091800007,-24.5231510500558,"3.42375640202366",-24.4536322120524,"ARG006","LakeTrout"
"275","Argo","PRED","81",10.319068727822,-24.3956662028998,"3.48344276900604",-24.2670578615838,"ARG014","LakeTrout"
"276","Argo","PRED","81",9.27596136263016,-23.4648798983093,"3.12354060593675",-23.6925746984319,"ARG017","LakeTrout"
"277","Atikwa","LITTORAL","caddisfly",0.50826701622651,-28.3409323303376,"5.79459911329987",-25.9242792081707,"AT039","Invert"
"278","Atikwa","LITTORAL","damselfly",2.60250811600811,-27.8686034400646,"5.12290111884889",-26.1169313324042,"AT037","Invert"
"279","Atikwa","LITTORAL","waterboatmen",4.77268044733796,-29.076219151164,"5.21847406635783",-27.2299298254697,"AT038","Invert"
"280","Atikwa","LITTORAL","snail",4.59914657063385,-23.8136932529453,"4.30772486388934",-22.8690456376948,"AT046","Snail"
"281","Atikwa","LITTORAL","snail",4.63560655453626,-23.4782110277505,"4.63536866060603",-22.2091960537505,"AT045","Snail"
"282","Atikwa","LITTORAL","snail",2.78532727981452,-22.038032050944,"4.41756803544776",-20.9846396958507,"AT041","Snail"
"283","Atikwa","LITTORAL","snail",0.89261310640027,-17.7374304172608,"4.51698644684481",-16.5856138348844,"AT044","Snail"
"284","Atikwa","LITTORAL","snail",0.60589260319292,-17.7126878016709,"4.56035966259976",-16.5179317356971,"AT043","Snail"
"285","Atikwa","PELAGIC","clam",2.70591538288307,-28.2418299182698,"4.30271784861612",-27.3021392481398,"AT047","Mussel"
"286","Atikwa","PELAGIC","mussel",2.51047132578188,-30.6918373587748,"5.00660544429893",-29.0552979689189,"AT056","Mussel"
"287","Atikwa","PELAGIC","zooplankton",4.30981899584883,-27.6592165255555,"5.22690223098755",-25.8045833168778,"AT040","Zoops"
"288","Atikwa","PFF","93",7.67698743570018,-29.8859230758424,"3.28646319567013",-29.952324512129,"AT058","Cisco"
"289","Atikwa","PFF","93",6.57800256188049,-29.5717771140532,"3.42056316997231",-29.5054195757806,"AT067","Cisco"
"290","Atikwa","PFF","93",6.62479836610267,-29.4629059459108,"3.33480996594464",-29.4814440796256,"AT064","Cisco"
"291","Atikwa","PFF","93",6.66161928300744,-29.3656049455019,"3.34035370140355",-29.3786547811124,"AT063","Cisco"
"292","Atikwa","PFF","93",7.14558555168356,-29.3267144549538,"3.45283598593944",-29.2284068288738,"AT059","Cisco"
"293","Atikwa","PFF","93",6.5733579389458,-29.2736909198957,"3.40668187181676",-29.2210758667971,"AT066","Cisco"
"294","Atikwa","PFF","93",7.50397822579639,-29.0388885508723,"3.30032916146364",-29.0915626810233,"AT061","Cisco"
"295","Atikwa","PFF","93",6.89251715872818,-29.0394629733246,"3.313739302252",-29.0788610640951,"AT060","Cisco"
"296","Atikwa","PFF","93",6.55357973160037,-29.0969992291331,"3.41349734336844",-29.0376368591983,"AT071","Cisco"
"297","Atikwa","PFF","93",6.76577626218585,-29.1650694182538,"3.57683439975327",-28.9440033624981,"AT068","Cisco"
"298","Atikwa","PFF","93",6.91566656974454,-28.4788813272053,"3.34089246542775",-28.4913977864318,"AT070","Cisco"
"299","Atikwa","PFF","93",6.71474769210391,-28.3009080482057,"3.40677764019032",-28.2481981844173,"AT069","Cisco"
"300","Atikwa","PFF","93",6.11293026081915,-27.6853923583133,"3.21843213056617",-27.8191445490528,"AT062","Cisco"
"301","Atikwa","PFF","93",6.30921064807023,-27.1639377444758,"3.23727697019378",-27.279033543984,"AT072","Cisco"
"302","Atikwa","PFF","93",7.03768114416215,-26.8774870219879,"3.23547003712848",-26.9943716852307,"AT065","Cisco"
"303","Atikwa","PRED","81",10.3371179248767,-28.6428999781905,"3.94443412588987",-28.0579101935595,"AT015","LakeTrout"
"304","Atikwa","PRED","81",12.8203214942845,-27.7667723316839,"3.17187188020915",-27.9466191702768,"AT014","LakeTrout"
"305","Atikwa","PRED","81",11.3493560949192,-28.0379985683799,"3.57410046991215",-27.8196391031669,"AT007","LakeTrout"
"306","Atikwa","PRED","81",10.8138930161883,-27.7321294741565,"3.37014929147669",-27.7156816755945,"AT004","LakeTrout"
"307","Atikwa","PRED","81",11.4183486325714,-27.6971817596022,"3.43425534675795",-27.6172689663118,"AT006","LakeTrout"
"308","Atikwa","PRED","81",10.0449941590044,-27.2526287178108,"3.11403192120689",-27.489737115816,"AT008","LakeTrout"
"309","Atikwa","PRED","81",12.2533947060689,-27.2689422236809,"3.23556857263097",-27.3857293367762,"AT017","LakeTrout"
"310","Atikwa","PRED","81",11.7520494133638,-27.2089325878075,"3.36877040396191",-27.1938498878852,"AT012","LakeTrout"
"311","Atikwa","PRED","81",10.2880236350054,-26.8762682997247,"3.05407214587863",-27.1727368753049,"AT009","LakeTrout"
"312","Atikwa","PRED","81",12.172647641316,-27.0894415919106,"3.27050188637213",-27.1716447244022,"AT005","LakeTrout"
"313","Atikwa","PRED","81",10.3038302936272,-27.0234245634399,"3.32081481763675",-27.0558178939795,"AT001","LakeTrout"
"314","Atikwa","PRED","81",11.2583599372483,-26.7457373550687,"3.13235900351787",-26.964701941586,"AT011","LakeTrout"
"315","Atikwa","PRED","81",11.6740987649216,-26.6873341844886,"3.1475247561917",-26.8912846758588,"AT010","LakeTrout"
"316","Atikwa","PRED","81",11.9306169231812,-26.673560777686,"3.14780037558484",-26.877238405857,"AT003","LakeTrout"
"317","Atikwa","PRED","81",10.5726092818022,-26.6988497365785,"3.19045244774998",-26.860301813306,"AT002","LakeTrout"
"318","Atikwa","PRED","81",11.5432543783308,-26.6756580161634,"3.18648653159458",-26.8410363498848,"AT013","LakeTrout"
"319","Atikwa","PRED","81",9.94192736122587,-22.2333406982445,"3.11196176903859",-22.4724985468963,"AT016","LakeTrout"
"320","Aylen","LITTORAL","caddisfly",-0.265597600935444,-27.1689790565776,"5.74352403314573",-24.8028902637633,"AY102TB","Invert"
"321","Aylen","LITTORAL","caddisfly",-0.479880552933429,-25.2591540625705,"5.91093513484182",-22.7273282790771,"AY101TB","Invert"
"322","Aylen","LITTORAL","dragonfly",3.13275599326557,-23.5654005195527,"4.08024695550158",-22.8459560336061,"AY103TB","Invert"
"323","Aylen","LITTORAL","mayfly",2.26051834334451,-23.4618261969976,"4.26088902736185",-22.5635460599094,"AY104TB","Invert"
"324","Aylen","LITTORAL","mayfly",2.26952891594149,-22.2970424427292,"4.04198986377935",-21.6154724775876,"AY105TB","Invert"
"325","Aylen","LITTORAL","snail",0.430791037311076,-7.35263530186656,"9.91545246826679",-0.856337358282437,"AY131TB","Snail"
"326","Aylen","LITTORAL","snail",0.870235510510251,-10.741404322025,"6.37646865172224",-7.74870035681998,"AY132TB","Snail"
"327","Aylen","LITTORAL","snail",1.10971455750879,-9.31601473735385,"5.77623864144161",-6.91753848232666,"AY133TB","Snail"
"328","Aylen","PELAGIC","mussel",0.660082709790644,-26.9484153920543,"3.97589230950381",-26.3322820056455,"AY113TB","Mussel"
"329","Aylen","PELAGIC","mussel",1.28248639683926,-26.6883934308695,"3.98190323090251",-26.066309232276,"AY119TB","Mussel"
"330","Aylen","PELAGIC","mussel",1.19657556977954,-26.718739274163,"3.92475972122584",-26.1532271501494,"AY118TB","Mussel"
"331","Aylen","PELAGIC","mussel",1.58569260060933,-26.7095591243824,"3.99332224319499",-26.0761701036194,"AY120TB","Mussel"
"332","Aylen","PELAGIC","mussel",0.817484044389486,-27.309752201769,"4.16230891183458",-26.5090663790528,"AY114TB","Mussel"
"333","Aylen","PELAGIC","mussel",1.19369264033056,-27.4454582520097,"4.27348612199102",-26.5347069912386,"AY117TB","Mussel"
"334","Aylen","PELAGIC","mussel",0.986519890507484,-27.1670648691025,"4.27843755086585",-26.2514116937453,"AY115TB","Mussel"
"335","Aylen","PELAGIC","mussel",0.990288257535799,-27.1209600132656,"4.36915041290603",-26.1155011044886,"AY116TB","Mussel"
"336","Aylen","PELAGIC","mussel",0.570830047584354,-27.2455507827615,"4.38605045383467",-26.2233608334652,"AY112TB","Mussel"
"337","Aylen","PELAGIC","zooplankton",1.31734054075376,-30.6049932381804,"6.36746904266466",-27.6211988859424,"AY134TB","Zoops"
"338","Aylen","PFF","93",6.07082578725616,-27.5437563736385,"3.09957700434885",-27.7951751393331,"AY121TB","Cisco"
"339","Aylen","PFF","93",6.726912488573,-26.4832872337172,"2.98077041223156",-26.852324525608,"AY124TB","Cisco"
"340","Aylen","PFF","93",7.40780112682449,-24.5272048031946,"3.10115414034297",-24.7770622042551,"AY129TB","Cisco"
"341","Aylen","PFF","93",6.30506262868604,-24.1718934324581,"3.16670518785218",-24.3568552964844,"AY122TB","Cisco"
"342","Aylen","PFF","93",7.24197762058968,-23.7894607568259,"3.10331665518857",-24.0371772681892,"AY128TB","Cisco"
"343","Aylen","PFF","93",6.92412448058808,-23.7007464118009,"3.22548451933615",-23.8275167376581,"AY125TB","Cisco"
"344","Aylen","PFF","93",6.95082678794481,-23.4663554379187,"3.08046010435746",-23.7366999346048,"AY126TB","Cisco"
"345","Aylen","PFF","93",6.36505379224511,-23.273822678722,"3.07583645955966",-23.5487445837579,"AY123TB","Cisco"
"346","Aylen","PFF","93",7.04112675680968,-22.5234622854876,"3.07583544826331",-22.7983851917069,"AY127TB","Cisco"
"347","Aylen","PFF","93",7.4765762462696,-28.3146267750175,"3.42087525875235",-28.2479602688527,"AY130TB","Cisco"
"348","Aylen","PRED","81",9.37654683801276,-25.6819622402396,"3.23872728650807",-25.7956222265966,"AY043","LakeTrout"
"349","Aylen","PRED","81",9.5147178516798,-25.0850698755577,"3.21673660392148",-25.2205006376754,"AY039","LakeTrout"
"350","Aylen","PRED","81",9.14476665195516,-24.997122257846,"3.19386553424465",-25.1551953789438,"AY053","LakeTrout"
"351","Aylen","PRED","81",10.3564848272158,-24.855654993477,"3.20454173472822",-25.0031586760961,"AY036","LakeTrout"
"352","Aylen","PRED","81",11.6520461755642,-24.3773568739663,"3.15856980757411",-24.5703727644679,"AY035","LakeTrout"
"353","Aylen","PRED","81",12.3326377771973,-24.0093396839949,"3.23735591368079",-24.1243573294509,"AY047","LakeTrout"
"354","Aylen","PRED","81",12.081114708793,-23.7057453842062,"3.17405104368468",-23.8834348509584,"AY054","LakeTrout"
"355","Aylen","PRED","81",9.31711170159883,-24.9141667155115,"3.30300474739288",-24.9641920155925,"AY900TB","LakeTrout"
"356","Aylen","PRED","81",10.4508121536358,-24.2446144499325,"3.30890463601044",-24.2887988602822,"AY048","LakeTrout"
"357","Aylen","PRED","81",7.24666915306296,-25.1031384064177,"3.34342825570601",-25.1131444332688,"AY901TB","LakeTrout"
"358","Aylen","PRED","81",9.45442965150238,-25.7022733789114,"3.55541681604528",-25.5024107310266,"AY042","LakeTrout"
"359","Aylen","PRED","81",10.1381364715712,-26.1214077966413,"3.53473854387831",-25.9420166382018,"AY044","LakeTrout"
"360","Aylen","PRED","81",9.24615449986723,-26.3495665689038,"3.90386685265139",-25.8047383847789,"AY049","LakeTrout"
"361","Aylen","PRED","81",9.87149621151829,-25.5839727577617,"3.51344933903334",-25.4256579121187,"AY038","LakeTrout"
"362","Aylen","PRED","81",11.3938220859276,-24.3408621883971,"3.31613159886317",-24.3778919055226,"AY902TB","LakeTrout"
"363","Aylen","PRED","81",9.01161096934079,-25.4619875844857,"3.42109557981005",-25.3951029604737,"AY040","LakeTrout"
"364","Aylen","PRED","81",9.12891028218074,-25.8536517956439,"3.37743492645136",-25.8299912184571,"AY037","LakeTrout"
"365","Aylen","PRED","81",9.47720180712837,-25.8275396051726,"3.8275802174949",-25.3582351898526,"AY903TB","LakeTrout"
"366","Aylen","PRED","81",8.98510290487915,-26.2168033565087,"3.79289536390333",-25.7818369462444,"AY045","LakeTrout"
"367","Aylen","PRED","81",9.25785309770323,-25.4953601150931,"4.03511623625736",-24.8205950411983,"AY055","LakeTrout"
"368","Aylen","PRED","81",9.77044716871359,-25.8389782709466,"3.63543881716599",-25.5598938419523,"AY046","LakeTrout"
"369","Beaverhouse","LITTORAL","crayfish",3.29575807869425,-20.8164380065728,"3.36304875765526",-20.8070197364941,"BHL038","Invert"
"370","Beaverhouse","LITTORAL","crayfish",3.49497318787216,-20.1399349380264,"3.22341332672943",-20.2687557445642,"BHL037","Invert"
"371","Beaverhouse","LITTORAL","dragonfly",1.4810847003875,-22.4340493108486,"4.87573526175952",-20.9270714017066,"BHL040","Invert"
"372","Beaverhouse","LITTORAL","dragonfly",2.13815294190897,-19.609996604571,"4.13220575650741",-18.8391129056287,"BHL041","Invert"
"373","Beaverhouse","LITTORAL","leech",5.35557111094946,-20.8432606749525,"4.06210388213134",-20.1417778316425,"BHL039","Invert"
"374","Beaverhouse","LITTORAL","scale-like rock sucker",3.9093508038378,-20.2081321476607,"3.85505907698185",-19.7116236614487,"BHL035","Invert"
"375","Beaverhouse","LITTORAL","snail",0.991531158105288,-10.5558424820178,"3.72403212119738",-10.1890506820324,"BHL056","Snail"
"376","Beaverhouse","LITTORAL","snail",0.884805222738417,-9.27612310605615,"4.5313945696919",-8.11004248206116,"BHL042","Snail"
"377","Beaverhouse","LITTORAL","snail",0.773366726203448,-8.8246359944681,"4.96858717905126",-7.22573468720736,"BHL052","Snail"
